+--------------+--------------------+-------+--------+-------+-------------+--------+----------+----------+-------------------------------+----------------------------------------------------------+
| eq           | pairname           | stnm  | hitlo  | hitla | shift_gcarc | Peak_S | Peak_ScS | SNR2_ScS | dirPrefix                     | File                                                     |
| 201103061231 | 201103061231_635A  | 635A  | -82.86 |  5.73 |     53.2795 |   2.55 |    2.875 |    14.61 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.635A.BHT.sac  |
| 201103061231 | 201103061231_636A  | 636A  | -82.51 |  5.77 |     53.0124 |  4.725 |     4.85 |    10.21 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.636A.BHT.sac  |
| 201103061231 | 201103061231_733A  | 733A  | -83.63 |   5.4 |     53.4777 |    2.9 |     3.35 |     8.26 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.733A.BHT.sac  |
| 201103061231 | 201103061231_734A  | 734A  | -83.27 |  5.46 |     53.2202 |   3.45 |     3.45 |     7.82 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.734A.BHT.sac  |
| 201103061231 | 201103061231_735A  | 735A  | -82.91 |  5.45 |     52.8545 |    4.4 |    4.275 |     8.89 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.735A.BHT.sac  |
| 201103061231 | 201103061231_832A  | 832A  | -83.99 |  5.19 |      53.479 |   3.05 |     3.45 |    10.87 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.832A.BHT.sac  |
| 201103061231 | 201103061231_833A  | 833A  |  -83.7 |   5.2 |     53.2193 |  3.225 |     3.45 |     9.09 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.833A.BHT.sac  |
| 201103061231 | 201103061231_834A  | 834A  | -83.32 |  5.09 |     52.6373 |  4.625 |    5.225 |    10.68 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.834A.BHT.sac  |
| 201103061231 | 201103061231_933A  | 933A  |  -83.7 |  4.83 |     52.5943 |  3.925 |     4.65 |    15.29 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.933A.BHT.sac  |
| 201103061231 | 201103061231_936A  | 936A  | -82.77 |  4.71 |     51.4446 |    5.2 |     6.85 |    10.04 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.936A.BHT.sac  |
| 201103061231 | 201103061231_AAM   | AAM   | -75.58 | 12.07 |     60.1233 | -0.925 |     2.35 |        8 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.AAM.BHT.sac   |
| 201103061231 | 201103061231_ABTX  | ABTX  | -83.49 |  7.42 |     56.7991 |    2.9 |    2.575 |    19.62 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.ABTX.BHT.sac  |
| 201103061231 | 201103061231_ACSO  | ACSO  | -75.39 | 11.03 |     58.0157 |   0.45 |    3.075 |     4.04 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.ACSO.BHT.sac  |
| 201103061231 | 201103061231_ALLY  | ALLY  | -74.08 | 11.71 |     58.8767 |  1.425 |    3.525 |     1.55 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.LD.ALLY.BHT.sac  |
| 201103061231 | 201103061231_AMTX  | AMTX  | -84.22 |  8.63 |     59.6007 |   2.55 |    4.625 |    12.14 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.AMTX.BHT.sac  |
| 201103061231 | 201103061231_BLA   | BLA   | -74.37 |  9.49 |     54.6413 |   3.35 |    4.975 |    23.18 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.BLA.BHT.sac   |
| 201103061231 | 201103061231_BLO   | BLO   | -77.02 | 10.54 |     57.8063 | -1.375 |     2.35 |    13.57 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.NM.BLO.BHT.sac   |
| 201103061231 | 201103061231_BMRO  | BMRO  | -74.41 | 13.19 |     61.8952 |    0.7 |      3.4 |    17.15 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.PO.BMRO.HHT.sac  |
| 201103061231 | 201103061231_BRAL  | BRAL  | -77.69 |  6.51 |     50.5569 |    0.9 |    4.075 |     5.15 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.BRAL.BHT.sac  |
| 201103061231 | 201103061231_BRNJ  | BRNJ  | -71.66 | 11.18 |     57.3016 |    1.4 |     4.55 |     16.4 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.LD.BRNJ.BHT.sac  |
| 201103061231 | 201103061231_BRNY  | BRNY  |  -71.4 | 11.54 |     57.9788 |  1.675 |     3.95 |     4.91 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.LD.BRNY.BHT.sac  |
| 201103061231 | 201103061231_BWLO  | BWLO  |  -74.4 | 12.95 |     61.4167 |    1.1 |    3.025 |     1.61 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.PO.BWLO.HHT.sac  |
| 201103061231 | 201103061231_CASEE | CASEE |  -75.6 |  8.39 |      53.025 |    2.8 |        4 |    21.76 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.CO.CASEE.HHT.sac |
| 201103061231 | 201103061231_CBN   | CBN   | -72.97 |  9.96 |     55.1504 |    3.4 |    5.125 |     6.02 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.CBN.BHT.sac   |
| 201103061231 | 201103061231_CCAR  | CCAR  | -79.74 |  7.95 |     54.6209 |   2.05 |    3.575 |     3.27 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.AG.CCAR.HHT.sac  |
| 201103061231 | 201103061231_CLWO  | CLWO  | -74.03 | 13.11 |     61.6143 |    0.7 |      3.4 |     9.96 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.PO.CLWO.HHT.sac  |
| 201103061231 | 201103061231_CPCT  | CPCT  | -76.31 |  8.64 |     53.8281 |   1.35 |      3.1 |     11.5 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.ET.CPCT.HHT.sac  |
| 201103061231 | 201103061231_CPNY  | CPNY  | -71.39 | 11.23 |     57.3647 |  0.625 |      4.5 |    16.13 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.LD.CPNY.BHT.sac  |
| 201103061231 | 201103061231_CUNY  | CUNY  | -71.33 |  11.2 |     57.3001 |  1.075 |    5.075 |     2.59 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.LD.CUNY.HHT.sac  |
| 201103061231 | 201103061231_DELO  | DELO  | -72.88 | 13.12 |     61.3385 |   3.05 |    4.175 |    22.59 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.PO.DELO.HHT.sac  |
| 201103061231 | 201103061231_DREO  | DREO  | -73.37 | 12.81 |     60.8412 |  2.025 |     3.35 |    11.64 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.PO.DREO.HHT.sac  |
| 201103061231 | 201103061231_DRWO  | DRWO  | -73.38 | 12.81 |     60.8439 |  2.275 |     3.35 |    18.95 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.PO.DRWO.HHT.sac  |
| 201103061231 | 201103061231_ELFO  | ELFO  | -74.52 | 12.49 |     60.5533 |  0.425 |    2.775 |     4.11 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.PO.ELFO.HHT.sac  |
| 201103061231 | 201103061231_EMMW  | EMMW  | -68.55 | 13.18 |     61.1101 |  2.175 |    3.075 |     2.88 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.NE.EMMW.BHT.sac  |
| 201103061231 | 201103061231_ERPA  | ERPA  | -73.99 | 11.93 |     59.3157 |   1.35 |     3.25 |      9.2 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.ERPA.BHT.sac  |
| 201103061231 | 201103061231_FCAR  | FCAR  | -79.76 |  8.96 |     56.4999 |  1.125 |     3.75 |     8.22 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.AG.FCAR.HHT.sac  |
| 201103061231 | 201103061231_FPAL  | FPAL  | -76.86 |  8.19 |     53.2589 |   0.65 |    3.025 |     1.45 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.ET.FPAL.HHT.sac  |
| 201103061231 | 201103061231_GC14  | GC14  | -82.83 |  5.92 |     53.5796 |  2.875 |    3.275 |    13.57 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.X4.GC14.BHT.sac  |
| 201103061231 | 201103061231_GC15  | GC15  |  -82.9 |  5.97 |     53.7349 |  3.275 |     3.85 |    15.35 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.X4.GC15.BHT.sac  |
| 201103061231 | 201103061231_HCNY  | HCNY  | -71.55 | 12.18 |     59.2714 |  2.525 |     4.05 |    15.02 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.LD.HCNY.BHT.sac  |
| 201103061231 | 201103061231_HDIL  | HDIL  | -78.16 | 11.28 |     59.8259 | -2.625 |    3.325 |    12.37 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.HDIL.BHT.sac  |
| 201103061231 | 201103061231_HFTN  | HFTN  | -78.29 |  9.16 |     55.8986 | -0.625 |    2.225 |     1.73 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.3E.HFTN.HHT.sac  |
| 201103061231 | 201103061231_HHAR  | HHAR  | -80.56 |  9.19 |     57.4891 |   2.15 |    3.475 |    16.89 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.AG.HHAR.HHT.sac  |
| 201103061231 | 201103061231_HRV   | HRV   | -70.32 | 12.08 |      58.927 |   3.65 |    4.675 |    16.08 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.IU.HRV.BHT.sac   |
| 201103061231 | 201103061231_JRTN  | JRTN  | -78.14 |  9.19 |     55.8753 | -0.575 |     1.95 |     2.98 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.3E.JRTN.HHT.sac  |
| 201103061231 | 201103061231_KMSC  | KMSC  | -74.86 |  8.46 |      52.828 |  2.325 |    3.775 |     9.83 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.KMSC.BHT.sac  |
| 201103061231 | 201103061231_KSPA  | KSPA  | -72.17 | 11.62 |     58.2509 |   1.65 |     3.25 |     4.77 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.LD.KSPA.BHT.sac  |
| 201103061231 | 201103061231_L35A  | L35A  | -80.75 |  12.2 |     63.1767 |  1.275 |     2.55 |     5.86 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.L35A.BHT.sac  |
| 201103061231 | 201103061231_LBNH  | LBNH  | -70.46 | 12.95 |     60.6603 |   3.55 |    4.225 |      3.4 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.LBNH.BHT.sac  |
| 201103061231 | 201103061231_LRAL  | LRAL  | -77.57 |  7.45 |      52.248 |  -0.45 |      2.5 |     2.79 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.LRAL.BHT.sac  |
| 201103061231 | 201103061231_M31A  | M31A  | -82.32 | 11.89 |     63.7725 |  3.875 |    2.875 |     6.69 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.M31A.BHT.sac  |
| 201103061231 | 201103061231_M36A  | M36A  | -80.49 | 11.84 |     62.3367 |    0.5 |      2.4 |    12.17 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.M36A.BHT.sac  |
| 201103061231 | 201103061231_M54A  | M54A  | -73.87 | 11.63 |     58.6705 |   1.25 |      4.1 |     11.5 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.M54A.BHT.sac  |
| 201103061231 | 201103061231_MCWV  | MCWV  | -74.02 |  10.7 |     56.9076 |  3.275 |    4.275 |     4.48 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.MCWV.BHT.sac  |
| 201103061231 | 201103061231_MGMO  | MGMO  | -79.74 |   9.6 |     57.6671 | -0.425 |     3.05 |    18.51 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.NM.MGMO.BHT.sac  |
| 201103061231 | 201103061231_MIAR  | MIAR  | -80.53 |   8.3 |      55.847 |   1.65 |    2.825 |    18.56 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.MIAR.BHT.sac  |
| 201103061231 | 201103061231_MMKY  | MMKY  | -78.24 |  9.48 |     56.4634 |  -0.75 |      2.3 |     1.84 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.3E.MMKY.HHT.sac  |
| 201103061231 | 201103061231_MNTX  | MNTX  | -86.25 |  7.05 |     58.9902 |    3.6 |    3.175 |     6.82 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.US.MNTX.BHT.sac  |
| 201103061231 | 201103061231_MSTX  | MSTX  | -84.81 |  8.18 |     59.3984 |  2.475 |     3.85 |    16.89 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.MSTX.BHT.sac  |
| 201103061231 | 201103061231_N36A  | N36A  | -80.62 | 11.52 |     61.8349 |  0.625 |     2.15 |    13.88 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.N36A.BHT.sac  |
| 201103061231 | 201103061231_N37A  | N37A  |  -80.3 | 11.48 |     61.5245 |    0.7 |    2.575 |    17.01 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.N37A.BHT.sac  |
| 201103061231 | 201103061231_N54A  | N54A  | -74.04 | 11.36 |     58.1841 |  1.825 |      4.1 |    11.28 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.N54A.BHT.sac  |
| 201103061231 | 201103061231_NCAT  | NCAT  | -74.12 |  8.91 |     53.4389 |  3.325 |     5.25 |     9.66 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.PE.NCAT.BHT.sac  |
| 201103061231 | 201103061231_O36A  | O36A  | -80.69 | 11.17 |     61.2377 |   0.35 |    1.025 |     9.83 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.O36A.BHT.sac  |
| 201103061231 | 201103061231_O37A  | O37A  | -80.32 | 11.17 |     60.9847 |  0.025 |    1.375 |       13 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.O37A.BHT.sac  |
| 201103061231 | 201103061231_O38A  | O38A  | -80.03 | 11.13 |     60.7149 | -0.225 |     1.85 |    13.75 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.O38A.BHT.sac  |
| 201103061231 | 201103061231_O39A  | O39A  | -79.61 | 11.19 |     60.5261 |  -0.75 |    2.075 |    19.04 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.O39A.BHT.sac  |
| 201103061231 | 201103061231_O40A  | O40A  | -79.33 |  11.1 |     60.2007 |   -0.7 |    2.325 |    15.66 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.O40A.BHT.sac  |
| 201103061231 | 201103061231_O56A  | O56A  | -73.44 |    11 |     57.3187 |   3.45 |    4.175 |     20.4 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.O56A.BHT.sac  |
| 201103061231 | 201103061231_OLIL  | OLIL  | -77.75 | 10.33 |     57.8153 |  -1.65 |    2.275 |     5.21 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.NM.OLIL.BHT.sac  |
| 201103061231 | 201103061231_P36A  | P36A  | -80.84 | 10.92 |     60.8753 |  0.875 |      0.6 |    12.32 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.P36A.BHT.sac  |
| 201103061231 | 201103061231_P37A  | P37A  | -80.47 | 10.88 |     60.5399 |    0.6 |    1.275 |    16.59 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.P37A.BHT.sac  |
| 201103061231 | 201103061231_P38A  | P38A  |  -80.1 | 10.89 |     60.2998 |  0.075 |        2 |    22.48 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.P38A.BHT.sac  |
| 201103061231 | 201103061231_P39A  | P39A  | -79.77 |  10.8 |     59.9141 | -0.225 |    2.075 |     24.5 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.P39A.BHT.sac  |
| 201103061231 | 201103061231_P40A  | P40A  | -79.45 | 10.81 |     59.7198 |   -0.4 |      2.6 |     20.4 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.P40A.BHT.sac  |
| 201103061231 | 201103061231_PANJ  | PANJ  | -71.72 | 11.03 |     57.0079 |   2.15 |     4.55 |    18.85 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.LD.PANJ.BHT.sac  |
| 201103061231 | 201103061231_PBMO  | PBMO  | -78.93 |  9.39 |     56.7249 |  0.575 |    2.075 |     1.05 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.NM.PBMO.BHT.sac  |
| 201103061231 | 201103061231_PKRO  | PKRO  | -73.52 | 12.85 |     60.9788 |  2.075 |    3.325 |     18.7 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.PO.PKRO.HHT.sac  |
| 201103061231 | 201103061231_POTS  | POTS  | -71.75 | 13.17 |     61.2456 |   3.65 |     3.95 |     7.28 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.LD.POTS.HHT.sac  |
| 201103061231 | 201103061231_PRNY  | PRNY  | -72.48 | 12.08 |     59.2264 |    3.8 |      3.4 |     7.05 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.LD.PRNY.HHT.sac  |
| 201103061231 | 201103061231_PSDB  | PSDB  | -73.49 | 11.43 |     58.1691 |    2.3 |      3.6 |      9.6 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.PE.PSDB.BHT.sac  |
| 201103061231 | 201103061231_Q34A  | Q34A  | -81.68 |  10.6 |     60.9151 |    2.5 |    2.375 |    11.36 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.Q34A.BHT.sac  |
| 201103061231 | 201103061231_Q37A  | Q37A  | -80.57 | 10.52 |     59.9553 |   1.45 |     1.25 |    17.19 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.Q37A.BHT.sac  |
| 201103061231 | 201103061231_Q38A  | Q38A  |  -80.2 | 10.55 |      59.735 |  0.725 |    2.075 |     18.1 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.Q38A.BHT.sac  |
| 201103061231 | 201103061231_Q39A  | Q39A  |  -79.9 | 10.57 |     59.6013 |  0.125 |        2 |    14.37 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.Q39A.BHT.sac  |
| 201103061231 | 201103061231_Q40A  | Q40A  | -79.51 | 10.53 |     59.2535 | -0.175 |    2.325 |    24.79 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.Q40A.BHT.sac  |
| 201103061231 | 201103061231_QUA2  | QUA2  | -70.66 | 11.97 |     58.7392 |  3.375 |     3.75 |     8.59 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.NE.QUA2.BHT.sac  |
| 201103061231 | 201103061231_R35A  | R35A  |  -81.4 | 10.27 |     60.1188 |  2.325 |    2.175 |     12.4 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.R35A.BHT.sac  |
| 201103061231 | 201103061231_R36A  | R36A  | -81.09 | 10.26 |     59.8549 |      2 |    1.675 |    20.38 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.R36A.BHT.sac  |
| 201103061231 | 201103061231_R37A  | R37A  | -80.79 | 10.24 |     59.6053 |  1.775 |     1.35 |    21.81 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.R37A.BHT.sac  |
| 201103061231 | 201103061231_R38A  | R38A  | -80.39 | 10.16 |     59.1571 |  1.025 |      1.7 |     0.35 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.R38A.BHT.sac  |
| 201103061231 | 201103061231_R39A  | R39A  | -79.99 | 10.21 |     58.9568 |   0.45 |      1.9 |    17.84 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.R39A.BHT.sac  |
| 201103061231 | 201103061231_R40A  | R40A  | -79.65 | 10.19 |     58.6818 |  0.025 |      2.2 |     17.4 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.R40A.BHT.sac  |
| 201103061231 | 201103061231_RPTN  | RPTN  |  -78.2 |  9.14 |     55.8227 |  -0.95 |      1.8 |     1.05 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.3E.RPTN.HHT.sac  |
| 201103061231 | 201103061231_S33A  | S33A  | -82.28 |  9.95 |      60.208 |  3.525 |    5.275 |    12.55 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.S33A.BHT.sac  |
| 201103061231 | 201103061231_S34A  | S34A  | -81.87 |  9.98 |     59.9381 |  3.025 |    2.625 |    14.38 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.S34A.BHT.sac  |
| 201103061231 | 201103061231_S35A  | S35A  | -81.52 |  9.95 |     59.6185 |  2.725 |    2.775 |    20.44 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.S35A.BHT.sac  |
| 201103061231 | 201103061231_S37A  | S37A  | -80.84 |  9.96 |     59.1161 |    2.1 |     1.75 |    17.03 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.S37A.BHT.sac  |
| 201103061231 | 201103061231_S38A  | S38A  | -80.44 |  9.87 |     58.6633 |   0.95 |      2.1 |    14.92 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.S38A.BHT.sac  |
| 201103061231 | 201103061231_S39A  | S39A  | -80.17 |   9.9 |     58.5075 |    0.5 |      2.2 |    13.55 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.S39A.BHT.sac  |
| 201103061231 | 201103061231_S40A  | S40A  | -79.81 |  9.83 |     58.1377 |   0.25 |     2.65 |    24.23 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.S40A.BHT.sac  |
| 201103061231 | 201103061231_SADO  | SADO  | -73.52 | 13.25 |     61.7696 |      1 |    3.775 |    23.03 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.CN.SADO.BHT.sac  |
| 201103061231 | 201103061231_SC04  | SC04  | -86.15 |  8.54 |      61.359 |  6.025 |      5.6 |     6.75 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.XR.SC04.BHT.sac  |
| 201103061231 | 201103061231_SC19  | SC19  | -86.33 |  8.01 |     60.6857 |  4.425 |    6.275 |    10.96 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.XR.SC19.BHT.sac  |
| 201103061231 | 201103061231_SC50  | SC50  | -86.28 |  7.41 |     59.6476 |    3.6 |      5.1 |      7.5 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.XR.SC50.BHT.sac  |
| 201103061231 | 201103061231_SC71  | SC71  | -85.17 |  6.98 |     57.7194 |  3.575 |    4.375 |    14.98 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.XR.SC71.BHT.sac  |
| 201103061231 | 201103061231_SFIN  | SFIN  |  -77.2 | 11.15 |     59.0812 | -2.725 |    2.275 |       21 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.TA.SFIN.BHT.sac  |
| 201103061231 | 201103061231_SIUC  | SIUC  | -78.32 |  9.84 |      57.203 |  -0.75 |    2.925 |     4.47 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.NM.SIUC.BHT.sac  |
| 201103061231 | 201103061231_SLBS  | SLBS  | -89.15 |   2.9 |     56.0497 |  8.225 |     5.95 |     3.63 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.IU.SLBS.BHT.sac  |
| 201103061231 | 201103061231_SLM   | SLM   | -78.71 | 10.32 |     58.3415 | -0.575 |    3.125 |    20.41 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201103061231/201103061231.NM.SLM.BHT.sac   |
