+----------------------+-----------+------+------+--------------+-------------+
| modelname            | thickness | dvs  | drho | criticalDist | awayFromCMB |
| UHVZ_201500003044    |         2 |    2 | -2.5 |      80.5081 |           0 |
| UHVZ_201500003045    |         2 |    3 |   -5 |      76.5141 |           0 |
| UHVZ_201500003046    |         2 |    3 | -2.5 |      76.5141 |           0 |
| UHVZ_201500003047    |         2 |    4 |   -5 |      73.4409 |           0 |
| UHVZ_201500003048    |         2 |    4 | -2.5 |      73.4409 |           0 |
| UHVZ_201500003049    |         2 |    5 |   -5 |      70.9439 |           0 |
| UHVZ_201500003050    |         2 |    5 | -2.5 |      70.9439 |           0 |
| UHVZ_201500003051    |         2 |    6 |   -5 |      68.5897 |           0 |
| UHVZ_201500003052    |         2 |    6 | -2.5 |      68.5897 |           0 |
| UHVZ_201500003053    |         2 |    7 |   -5 |      66.5876 |           0 |
| UHVZ_201500003054    |         2 |    7 | -2.5 |      66.5876 |           0 |
| UHVZ_201500003055    |         2 |    8 |   -5 |      64.7489 |           0 |
| UHVZ_201500003056    |         2 |    8 | -2.5 |      64.7489 |           0 |
| UHVZ_201500003057    |         2 |    9 |   -5 |      63.1471 |           0 |
| UHVZ_201500003058    |         2 |    9 | -2.5 |      63.1471 |           0 |
| UHVZ_201500003059    |         2 |   10 |   -5 |      61.6444 |           0 |
| UHVZ_201500003060    |         2 |   10 | -2.5 |      61.6444 |           0 |
| UHVZ_201500003061    |         2 |   11 |   -5 |      60.2268 |           0 |
| UHVZ_201500003062    |         2 |   11 | -2.5 |      60.2268 |           0 |
| UHVZ_201500003063    |         2 |   12 |   -5 |      58.9706 |           0 |
| UHVZ_201500003064    |         2 |   12 | -2.5 |      58.9706 |           0 |
| UHVZ_201500003065    |         2 |   13 |   -5 |      57.6878 |           0 |
| UHVZ_201500003066    |         2 |   13 | -2.5 |      57.6878 |           0 |
| UHVZ_201500003067    |         2 |   14 |   -5 |       56.543 |           0 |
| UHVZ_201500003068    |         2 |   14 | -2.5 |       56.543 |           0 |
| UHVZ_201500003069    |         2 |   15 |   -5 |      55.5208 |           0 |
| UHVZ_201500003070    |         2 |   15 | -2.5 |      55.5208 |           0 |
| UHVZ_201500003071    |         2 |   16 |   -5 |      54.4599 |           0 |
| UHVZ_201500003072    |         2 |   16 | -2.5 |      54.4599 |           0 |
| UHVZ_201500003073    |         2 |   17 |   -5 |      53.5086 |           0 |
| UHVZ_201500003074    |         2 |   17 | -2.5 |      53.5086 |           0 |
| UHVZ_201500003075    |         2 |   18 |   -5 |      52.5873 |           0 |
| UHVZ_201500003076    |         2 |   18 | -2.5 |      52.5873 |           0 |
| UHVZ_201500003077    |         2 |   19 |   -5 |      51.6937 |           0 |
| UHVZ_201500003078    |         2 |   19 | -2.5 |      51.6937 |           0 |
| UHVZ_201500003079    |         2 |   20 |   -5 |      50.8915 |           0 |
| UHVZ_201500003080    |         2 |   20 | -2.5 |      50.8915 |           0 |
| UHVZ_201500003081    |         3 |    1 |   -5 |      85.7635 |           0 |
| UHVZ_201500003082    |         3 |    1 | -2.5 |      85.7635 |           0 |
| UHVZ_201500003083    |         3 |    2 |   -5 |      80.3447 |           0 |
| UHVZ_201500003084    |         3 |    2 | -2.5 |      80.3447 |           0 |
| UHVZ_201500003085    |         3 |    3 |   -5 |      76.5787 |           0 |
| UHVZ_201500003086    |         3 |    3 | -2.5 |      76.5787 |           0 |
| UHVZ_201500003087    |         3 |    4 |   -5 |      73.4925 |           0 |
| UHVZ_201500003088    |         3 |    4 | -2.5 |      73.4925 |           0 |
| UHVZ_201500003089    |         3 |    5 |   -5 |       70.841 |           0 |
| UHVZ_201500003090    |         3 |    5 | -2.5 |       70.841 |           0 |
| UHVZ_201500003091    |         3 |    6 |   -5 |      68.6273 |           0 |
| UHVZ_201500003092    |         3 |    6 | -2.5 |      68.6273 |           0 |
| UHVZ_201500003093    |         3 |    7 |   -5 |      66.6209 |           0 |
| UHVZ_201500003094    |         3 |    7 | -2.5 |      66.6209 |           0 |
| UHVZ_201500003095    |         3 |    8 |   -5 |      64.7789 |           0 |
| UHVZ_201500003096    |         3 |    8 | -2.5 |      64.7789 |           0 |
| UHVZ_201500003097    |         3 |    9 |   -5 |      63.0713 |           0 |
| UHVZ_201500003098    |         3 |    9 | -2.5 |      63.0713 |           0 |
| UHVZ_201500003099    |         3 |   10 |   -5 |      61.5726 |           0 |
| UHVZ_201500003100    |         3 |   10 | -2.5 |      61.5726 |           0 |
| UHVZ_201500003101    |         3 |   11 |   -5 |      60.2504 |           0 |
| UHVZ_201500003102    |         3 |   11 | -2.5 |      60.2504 |           0 |
| UHVZ_201500003103    |         3 |   12 |   -5 |      58.9053 |           0 |
| UHVZ_201500003104    |         3 |   12 | -2.5 |      58.9053 |           0 |
| UHVZ_201500003105    |         3 |   13 |   -5 |      57.7088 |           0 |
| UHVZ_201500003106    |         3 |   13 | -2.5 |      57.7088 |           0 |
| UHVZ_201500003107    |         3 |   14 |   -5 |       56.563 |           0 |
| UHVZ_201500003108    |         3 |   14 | -2.5 |       56.563 |           0 |
| UHVZ_201500003109    |         3 |   15 |   -5 |      55.4628 |           0 |
| UHVZ_201500003110    |         3 |   15 | -2.5 |      55.4628 |           0 |
| UHVZ_201500003111    |         3 |   16 |   -5 |      54.4783 |           0 |
| UHVZ_201500003112    |         3 |   16 | -2.5 |      54.4783 |           0 |
| UHVZ_201500003113    |         3 |   17 |   -5 |      53.4545 |           0 |
| UHVZ_201500003114    |         3 |   17 | -2.5 |      53.4545 |           0 |
| UHVZ_201500003115    |         3 |   18 |   -5 |      52.5348 |           0 |
| UHVZ_201500003116    |         3 |   18 | -2.5 |      52.5348 |           0 |
| UHVZ_201500003117    |         3 |   19 |   -5 |      51.7104 |           0 |
| UHVZ_201500003118    |         3 |   19 | -2.5 |      51.7104 |           0 |
| UHVZ_201500003119    |         3 |   20 |   -5 |      50.8419 |           0 |
| UHVZ_201500003120    |         3 |   20 | -2.5 |      50.8419 |           0 |
| UHVZ_201500003121    |         4 |    1 |   -5 |      85.9074 |           0 |
| UHVZ_201500003122    |         4 |    1 | -2.5 |      85.9074 |           0 |
| UHVZ_201500003123    |         4 |    2 |   -5 |      80.4322 |           0 |
| UHVZ_201500003124    |         4 |    2 | -2.5 |      80.4322 |           0 |
| UHVZ_201500003125    |         4 |    3 |   -5 |      76.4456 |           0 |
| UHVZ_201500003126    |         4 |    3 | -2.5 |      76.4456 |           0 |
| UHVZ_201500003127    |         4 |    4 |   -5 |      73.3774 |           0 |
| UHVZ_201500003128    |         4 |    4 | -2.5 |      73.3774 |           0 |
| UHVZ_201500003129    |         4 |    5 |   -5 |      70.8844 |           0 |
| UHVZ_201500003130    |         4 |    5 | -2.5 |      70.8844 |           0 |
| UHVZ_201500003131    |         4 |    6 |   -5 |      68.5337 |           0 |
| UHVZ_201500003132    |         4 |    6 | -2.5 |      68.5337 |           0 |
| UHVZ_201500003133    |         4 |    7 |   -5 |      66.5344 |           0 |
| UHVZ_201500003134    |         4 |    7 | -2.5 |      66.5344 |           0 |
| UHVZ_201500003135    |         4 |    8 |   -5 |      64.6983 |           0 |
| UHVZ_201500003136    |         4 |    8 | -2.5 |      64.6983 |           0 |
| UHVZ_201500003137    |         4 |    9 |   -5 |      63.0986 |           0 |
| UHVZ_201500003138    |         4 |    9 | -2.5 |      63.0986 |           0 |
| UHVZ_201500003139    |         4 |   10 |   -5 |      61.5979 |           0 |
| UHVZ_201500003140    |         4 |   10 | -2.5 |      61.5979 |           0 |
| UHVZ_201500003141    |         4 |   11 |   -5 |      60.1821 |           0 |
| UHVZ_201500003142    |         4 |   11 | -2.5 |      60.1821 |           0 |
| UHVZ_201500003143    |         4 |   12 |   -5 |      58.8401 |           0 |
| UHVZ_201500003144    |         4 |   12 | -2.5 |      58.8401 |           0 |
| UHVZ_201500003145    |         4 |   13 |   -5 |      57.6463 |           0 |
| UHVZ_201500003146    |         4 |   13 | -2.5 |      57.6463 |           0 |
| UHVZ_201500003147    |         4 |   14 |   -5 |      56.5029 |           0 |
| UHVZ_201500003148    |         4 |   14 | -2.5 |      56.5029 |           0 |
| UHVZ_201500003149    |         4 |   15 |   -5 |       55.482 |           0 |
| UHVZ_201500003150    |         4 |   15 | -2.5 |       55.482 |           0 |
| UHVZ_201500003151    |         4 |   16 |   -5 |      54.4224 |           0 |
| UHVZ_201500003152    |         4 |   16 | -2.5 |      54.4224 |           0 |
| UHVZ_201500003153    |         4 |   17 |   -5 |      53.4722 |           0 |
| UHVZ_201500003154    |         4 |   17 | -2.5 |      53.4722 |           0 |
| UHVZ_201500003155    |         4 |   18 |   -5 |       52.552 |           0 |
| UHVZ_201500003156    |         4 |   18 | -2.5 |       52.552 |           0 |
| UHVZ_201500003157    |         4 |   19 |   -5 |      51.6594 |           0 |
| UHVZ_201500003158    |         4 |   19 | -2.5 |      51.6594 |           0 |
| UHVZ_201500003159    |         4 |   20 |   -5 |      50.8582 |           0 |
| UHVZ_201500003160    |         4 |   20 | -2.5 |      50.8582 |           0 |
| UHVZ_201500003161    |         5 |    1 |   -5 |      85.6755 |           0 |
| UHVZ_201500003162    |         5 |    1 | -2.5 |      85.6755 |           0 |
| UHVZ_201500003163    |         5 |    2 |   -5 |      80.2689 |           0 |
| UHVZ_201500003164    |         5 |    2 | -2.5 |      80.2689 |           0 |
| UHVZ_201500003165    |         5 |    3 |   -5 |      76.5099 |           0 |
| UHVZ_201500003166    |         5 |    3 | -2.5 |      76.5099 |           0 |
| UHVZ_201500003167    |         5 |    4 |   -5 |      73.4289 |           0 |
| UHVZ_201500003168    |         5 |    4 | -2.5 |      73.4289 |           0 |
| UHVZ_201500003169    |         5 |    5 |   -5 |      70.7815 |           0 |
| UHVZ_201500003170    |         5 |    5 | -2.5 |      70.7815 |           0 |
| UHVZ_201500003171    |         5 |    6 |   -5 |      68.5711 |           0 |
| UHVZ_201500003172    |         5 |    6 | -2.5 |      68.5711 |           0 |
| UHVZ_201500003173    |         5 |    7 |   -5 |      66.5675 |           0 |
| UHVZ_201500003174    |         5 |    7 | -2.5 |      66.5675 |           0 |
| UHVZ_201500003175    |         5 |    8 |   -5 |      64.7281 |           0 |
| UHVZ_201500003176    |         5 |    8 | -2.5 |      64.7281 |           0 |
| UHVZ_201500003177    |         5 |    9 |   -5 |      63.0228 |           0 |
| UHVZ_201500003178    |         5 |    9 | -2.5 |      63.0228 |           0 |
| UHVZ_201500003179    |         5 |   10 |   -5 |      61.5261 |           0 |
| UHVZ_201500003180    |         5 |   10 | -2.5 |      61.5261 |           0 |
| UHVZ_201500003181    |         5 |   11 |   -5 |      60.1139 |           0 |
| UHVZ_201500003182    |         5 |   11 | -2.5 |      60.1139 |           0 |
| UHVZ_201500003183    |         5 |   12 |   -5 |      58.8622 |           0 |
| UHVZ_201500003184    |         5 |   12 | -2.5 |      58.8622 |           0 |
| UHVZ_201500003185    |         5 |   13 |   -5 |      57.6672 |           0 |
| UHVZ_201500003186    |         5 |   13 | -2.5 |      57.6672 |           0 |
| UHVZ_201500003187    |         5 |   14 |   -5 |      56.5228 |           0 |
| UHVZ_201500003188    |         5 |   14 | -2.5 |      56.5228 |           0 |
| UHVZ_201500003189    |         5 |   15 |   -5 |       55.424 |           0 |
| UHVZ_201500003190    |         5 |   15 | -2.5 |       55.424 |           0 |
| UHVZ_201500003191    |         5 |   16 |   -5 |      54.3664 |           0 |
| UHVZ_201500003192    |         5 |   16 | -2.5 |      54.3664 |           0 |
| UHVZ_201500003193    |         5 |   17 |   -5 |      53.4181 |           0 |
| UHVZ_201500003194    |         5 |   17 | -2.5 |      53.4181 |           0 |
| UHVZ_201500003195    |         5 |   18 |   -5 |      52.4995 |           0 |
| UHVZ_201500003196    |         5 |   18 | -2.5 |      52.4995 |           0 |
| UHVZ_201500003197    |         5 |   19 |   -5 |      51.6761 |           0 |
| UHVZ_201500003198    |         5 |   19 | -2.5 |      51.6761 |           0 |
| UHVZ_201500003199    |         5 |   20 |   -5 |      50.8086 |           0 |
| UHVZ_201500003200    |         5 |   20 | -2.5 |      50.8086 |           0 |
| UHVZ_201500003201    |         6 |    1 |   -5 |      85.8188 |           0 |
| UHVZ_201500003202    |         6 |    1 | -2.5 |      85.8188 |           0 |
| UHVZ_201500003203    |         6 |    2 |   -5 |      80.3561 |           0 |
| UHVZ_201500003204    |         6 |    2 | -2.5 |      80.3561 |           0 |
| UHVZ_201500003205    |         6 |    3 |   -5 |      76.3769 |           0 |
| UHVZ_201500003206    |         6 |    3 | -2.5 |      76.3769 |           0 |
| UHVZ_201500003207    |         6 |    4 |   -5 |      73.3139 |           0 |
| UHVZ_201500003208    |         6 |    4 | -2.5 |      73.3139 |           0 |
| UHVZ_201500003209    |         6 |    5 |   -5 |      70.8247 |           0 |
| UHVZ_201500003210    |         6 |    5 | -2.5 |      70.8247 |           0 |
| UHVZ_201500003211    |         6 |    6 |   -5 |      68.4775 |           0 |
| UHVZ_201500003212    |         6 |    6 | -2.5 |      68.4775 |           0 |
| UHVZ_201500003213    |         6 |    7 |   -5 |      66.4811 |           0 |
| UHVZ_201500003214    |         6 |    7 | -2.5 |      66.4811 |           0 |
| UHVZ_201500003215    |         6 |    8 |   -5 |      64.6476 |           0 |
| UHVZ_201500003216    |         6 |    8 | -2.5 |      64.6476 |           0 |
| UHVZ_201500003217    |         6 |    9 |   -5 |        63.05 |           0 |
| UHVZ_201500003218    |         6 |    9 | -2.5 |        63.05 |           0 |
| UHVZ_201500003219    |         6 |   10 |   -5 |      61.5513 |           0 |
| UHVZ_201500003220    |         6 |   10 | -2.5 |      61.5513 |           0 |
| UHVZ_201500003221    |         6 |   11 |   -5 |      60.1373 |           0 |
| UHVZ_201500003222    |         6 |   11 | -2.5 |      60.1373 |           0 |
| UHVZ_201500003223    |         6 |   12 |   -5 |      58.7971 |           0 |
| UHVZ_201500003224    |         6 |   12 | -2.5 |      58.7971 |           0 |
| UHVZ_201500003225    |         6 |   13 |   -5 |      57.6047 |           0 |
| UHVZ_201500003226    |         6 |   13 | -2.5 |      57.6047 |           0 |
| UHVZ_201500003227    |         6 |   14 |   -5 |      56.4628 |           0 |
| UHVZ_201500003228    |         6 |   14 | -2.5 |      56.4628 |           0 |
| UHVZ_201500003229    |         6 |   15 |   -5 |      55.3662 |           0 |
| UHVZ_201500003230    |         6 |   15 | -2.5 |      55.3662 |           0 |
| UHVZ_201500003231    |         6 |   16 |   -5 |      54.3847 |           0 |
| UHVZ_201500003232    |         6 |   16 | -2.5 |      54.3847 |           0 |
| UHVZ_201500003233    |         6 |   17 |   -5 |      53.4358 |           0 |
| UHVZ_201500003234    |         6 |   17 | -2.5 |      53.4358 |           0 |
| UHVZ_201500003235    |         6 |   18 |   -5 |      52.5166 |           0 |
| UHVZ_201500003236    |         6 |   18 | -2.5 |      52.5166 |           0 |
| UHVZ_201500003237    |         6 |   19 |   -5 |      51.6251 |           0 |
| UHVZ_201500003238    |         6 |   19 | -2.5 |      51.6251 |           0 |
| UHVZ_201500003239    |         6 |   20 |   -5 |      50.7591 |           0 |
| UHVZ_201500003240    |         6 |   20 | -2.5 |      50.7591 |           0 |
| UHVZ_201500003241    |         7 |    1 |   -5 |      85.5873 |           0 |
| UHVZ_201500003242    |         7 |    1 | -2.5 |      85.5873 |           0 |
| UHVZ_201500003243    |         7 |    2 |   -5 |       80.193 |           0 |
| UHVZ_201500003244    |         7 |    2 | -2.5 |       80.193 |           0 |
| UHVZ_201500003245    |         7 |    3 |   -5 |       76.441 |           0 |
| UHVZ_201500003246    |         7 |    3 | -2.5 |       76.441 |           0 |
| UHVZ_201500003247    |         7 |    4 |   -5 |      73.3652 |           0 |
